以前	0.01079913606911447
．	0.9978401727861771
内	0.08207343412526998
できる	0.5680345572354212
記述	0.11879049676025918
れる	0.7667386609071274
また	0.4017278617710583
から	0.67170626349892
する	1.0
性	0.5377969762419006
結果	0.591792656587473
動詞	0.08855291576673865
一	0.183585313174946
的だ	0.7516198704103672
が	0.9719222462203023
技術	0.13174946004319654
コーパス	0.3369330453563715
67	0.0064794816414686825
認める	0.019438444924406047
率	0.2613390928725702
再現	0.09287257019438445
任意だ	0.023758099352051837
要約	0.09719222462203024
助詞	0.038876889848812095
対する	0.43844492440604754
の	1.0
.9	0.02591792656587473
と	0.9870410367170627
.0	0.038876889848812095
表現	0.326133909287257
情報	0.42332613390928725
ともに	0.05183585313174946
は	1.0
関する	0.21166306695464362
認定	0.01511879049676026
いる	0.6565874730021598
獲得	0.12311015118790497
自動	0.31533477321814257
修飾	0.03023758099352052
比較	0.20518358531317496
多い	0.13822894168466524
連	0.02159827213822894
より	0.21166306695464362
もつ	0.028077753779697623
対象	0.32181425485961124
ある	0.4816414686825054
工夫	0.012958963282937365
良好だ	0.023758099352051837
適合	0.10367170626349892
内容	0.10151187904967603
を	1.0
要素	0.09719222462203024
文脈	0.09503239740820735
同一だ	0.05399568034557235
および	0.17062634989200864
ところ	0.11447084233261338
格	0.06911447084233262
それ	0.2159827213822894
場合	0.2894168466522678
テキスト	0.17926565874730022
，	0.9503239740820735
重要だ	0.20302375809935205
検索	0.13822894168466524
ようだ	0.1900647948164147
低い	0.0367170626349892
存在	0.12095032397408208
よる	0.7645788336933045
得る	0.3779697624190065
対	0.07775377969762419
逆だ	0.004319654427645789
施す	0.008639308855291577
こと	0.8704103671706264
文	0.41252699784017277
78	0.02159827213822894
に	0.9978401727861771
手法	0.593952483801296
提案	0.6263498920086393
辞書	0.20086393088552915
節	0.038876889848812095
確認	0.21382289416846653
その	0.531317494600432
具体	0.09071274298056156
類似	0.14254859611231102
含む	0.19654427645788336
差異	0.019438444924406047
用	0.0755939524838013
評価	0.38444924406047515
かつ	0.06479481641468683
なる	0.49892008639308855
%	0.27429805615550756
省略	0.04967602591792657
フレーム	0.03023758099352052
高い	0.27645788336933047
知識	0.15766738660907129
前後	0.032397408207343416
られる	0.509719222462203
考慮	0.1079913606911447
本	0.6825053995680346
有効だ	0.265658747300216
可能だ	0.28077753779697623
出現	0.12958963282937366
構造	0.24838012958963282
順序	0.028077753779697623
日本	0.3930885529157667
だ	0.7062634989200864
基づく	0.4060475161987041
解析	0.34557235421166305
さらに	0.23110151187904968
)	0.4449244060475162
大	0.13606911447084233
先行	0.028077753779697623
文章	0.10367170626349892
近い	0.047516198704103674
実験	0.5356371490280778
検出	0.06263498920086392
モデル	0.2267818574514039
用いる	0.6457883369330454
構築	0.20086393088552915
100	0.02159827213822894
学習	0.2267818574514039
作成	0.2159827213822894
代名詞	0.02591792656587473
61	0.008639308855291577
精度	0.35853131749460043
これ	0.37365010799136067
いう	0.3542116630669546
詞	0.01511879049676026
選好	0.02159827213822894
,	0.23974082073434125
本稿	0.3369330453563715
74	0.017278617710583154
おける	0.3542116630669546
同	0.047516198704103674
化	0.3174946004319654
語	0.5529157667386609
中	0.2786177105831533
で	0.9827213822894169
傾向	0.0367170626349892
やすい	0.06479481641468683
システム	0.3412526997840173
統合	0.03455723542116631
・	0.2634989200863931
、	0.0367170626349892
記事	0.11231101511879049
.8	0.03023758099352052
利用	0.42764578833693306
87	0.012958963282937365
ゼロ	0.03023758099352052
制限	0.01079913606911447
。	0.03023758099352052
行う	0.42548596112311016
機械	0.2267818574514039
正確だ	0.04535637149028078
ため	0.6889848812095032
選択	0.1511879049676026
(	0.43628509719222464
.1	0.017278617710583154
位置	0.05183585313174946
規模	0.11879049676025918
同定	0.0367170626349892
形態	0.15550755939524838
おく	0.34557235421166305
特に	0.09503239740820735
「	0.22894168466522677
変更	0.038876889848812095
自然だ	0.07775377969762419
ツール	0.03455723542116631
示す	0.3563714902807775
へ	0.19870410367170627
分析	0.17926565874730022
言語	0.3952483801295896
資源	0.032397408207343416
付け	0.05399568034557235
